pmid,autor,nombres_originales,n_filiaciones,filiacion_ids
41950695,Etcheverry T,"[""Etcheverry T""]",1,"[""aff_8a51e2e5a72197eb""]"
41950695,Farina M,"[""Farina M""]",1,"[""aff_8a51e2e5a72197eb""]"
41950695,Gornalusse G,"[""Gornalusse G""]",1,"[""aff_2cf1eb064e9a077e""]"
41950695,Martinez N,"[""Martínez N""]",1,"[""aff_3ac5c6f57b74ba5a""]"
41950695,Reppetti J,"[""Reppetti J""]",1,"[""aff_23868cf4421c32c1""]"
42086667,Igaz L,"[""Igaz Lionel M""]",2,"[""aff_ca730e5bf1197480"", ""aff_ee6a6208e8bd2e18""]"
42086667,Iribarne J,"[""Iribarne Josefina""]",3,"[""aff_482744f1412e6f10"", ""aff_b6123071603cb39f"", ""aff_e00bf8b996446a67""]"
42086667,Moncada D,"[""Moncada Diego""]",2,"[""aff_70877d91829891ad"", ""aff_ed49356c1fc536f9""]"
42086667,Renfijes M,"[""Renfijes Matias M""]",2,"[""aff_482744f1412e6f10"", ""aff_aa7a38c296ccdcdb""]"
42086667,Riboldi J,"[""Riboldi Juan G""]",3,"[""aff_482744f1412e6f10"", ""aff_b6123071603cb39f"", ""aff_e00bf8b996446a67""]"
42086667,Viola H,"[""Viola Haydee""]",3,"[""aff_17fd5602cf34c02a"", ""aff_68a215d3a9d46b87"", ""aff_846fef047571448d""]"
42097396,Aguilar L,"[""Aguilar Luis""]",1,"[""aff_1ed9c50c0e34d815""]"
42097396,Belforte J,"[""Belforte Juan E""]",1,"[""aff_ef083e0b6fab3f77""]"
42097396,Canteras N,"[""Canteras Newton""]",1,"[""aff_736a4ae88395e14f""]"
42097396,Cardenas F,"[""Cardenas Fernando P""]",1,"[""aff_40b6620d76b71fb6""]"
42097396,Carreira M,"[""Carreira María""]",1,"[""aff_1c0294c5728adabc""]"
42097396,Duenas Z,"[""Dueñas Zulma""]",1,"[""aff_81e8c71bde1a555f""]"
42097396,Montiel J,"[""Montiel Juan F""]",1,"[""aff_f3cffdb76c03a730""]"
42097396,Olazabal D,"[""Olazábal Daniel E""]",1,"[""aff_0bb962fc100154b9""]"
42097396,Pertusa M,"[""Pertusa María""]",1,"[""aff_7ab5a3572fa1d777""]"
42097396,Ramos A,"[""Ramos Alberto Javier""]",1,"[""aff_b9c260c4672c2544""]"
42097396,Rocha L,"[""Rocha Luisa""]",1,"[""aff_ad371ad9fd8a4a79""]"
42097396,Rodriguez-Labrada R,"[""Rodríguez-Labrada Roberto""]",1,"[""aff_fd873c37d6cab34d""]"
42097396,Sanchez-Vincitore L,"[""Sánchez-Vincitore Laura V""]",1,"[""aff_a8c1a36e85a5ce52""]"
42123443,Barragan-Zuniga L,"[""Barragán-Zúñiga Laura J""]",1,"[""aff_149cd4acc8e487f8""]"
42123443,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_0a5c427088f59e74"", ""aff_99a69f3984adb769""]"
42123443,Enriquez-Mendiola D,"[""Enriquez-Mendiola Daniel""]",1,"[""aff_e202d802f5701e10""]"
42123443,Galaviz-Hernandez C,"[""Galaviz-Hernández Carlos""]",1,"[""aff_e202d802f5701e10""]"
42123443,Lazalde-Ramos B,"[""Lazalde-Ramos Blanca P""]",1,"[""aff_f3f619325302c00d""]"
42123443,Sifuentes-Garcia J,"[""Sifuentes-García Jorge E""]",1,"[""aff_e202d802f5701e10""]"
42123443,Sosa-Macias M,"[""Sosa-Macías Martha""]",1,"[""aff_e202d802f5701e10""]"
42123443,Vertiz-Hernandez A,"[""Vértiz-Hernández Angel A""]",1,"[""aff_944f545667408d72""]"
42134656,Caltana L,"[""Caltana Laura""]",1,"[""aff_5aec6476b0938f7b""]"
42134656,Casal J,"[""Casal Juan""]",1,"[""aff_2ad34fc7a9525e73""]"
42134656,Igaz L,"[""Igaz Lionel Muller""]",1,"[""aff_a7b4fb789a0f67b1""]"
42134656,Lopez Ambrosioni F,"[""López Ambrosioni Florencia""]",1,"[""aff_65c107e45d1b52b2""]"
42134656,Lopez M,"[""López Milagros""]",1,"[""aff_65c107e45d1b52b2""]"
42134656,Vassallu F,"[""Vassallu Florencia""]",1,"[""aff_65c107e45d1b52b2""]"
42313886,Della-Maggiore V,"[""Della-Maggiore Valeria""]",3,"[""aff_3690f2c27abd4930"", ""aff_6e8ca31d34ff20ec"", ""aff_e363a0e01dffa1c0""]"
42313886,Griffa G,"[""Griffa Guillermina""]",1,"[""aff_e363a0e01dffa1c0""]"
42313886,Huang S,"[""Huang Susie Y""]",1,"[""aff_d96149eafbf960ee""]"
42313886,Lee H,"[""Lee Hong-Hsi""]",1,"[""aff_d96149eafbf960ee""]"
42313886,Palombo M,"[""Palombo Marco""]",1,"[""aff_0874cfce70575f5f""]"
42313886,Solano A,"[""Solano Agustin""]",2,"[""aff_3690f2c27abd4930"", ""aff_e363a0e01dffa1c0""]"
42313886,Yeffal A,"[""Yeffal Abraham""]",2,"[""aff_3690f2c27abd4930"", ""aff_e363a0e01dffa1c0""]"
42327001,Casale R,"[""Casale Roberto""]",1,"[""aff_c12e18d4ec56b19c""]"
42327001,Corominas A,"[""Corominas Ana I""]",1,"[""aff_c12e18d4ec56b19c""]"
42327001,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_646eb37713d89034"", ""aff_bcee52ab4aca5753""]"
42327001,Ferreiros A,"[""Ferreiros Alberto""]",1,"[""aff_c12e18d4ec56b19c""]"
42327001,Reynoso M,"[""Reynoso Mariano""]",2,"[""aff_976128492420de80"", ""aff_bcee52ab4aca5753""]"
42327001,Solimine F,"[""Solimine Franco""]",1,"[""aff_bcee52ab4aca5753""]"
42347511,Amaral M,"[""Amaral María Marta""]",2,"[""aff_0795be649c6b7425"", ""aff_534be2109fa6b205""]"
42347511,Bom A,"[""Bom Ariela O P""]",2,"[""aff_7f97c3e3ee25024f"", ""aff_d802cd1985d1e283""]"
42347511,Carbonari C,"[""Carbonari Claudia C""]",1,"[""aff_982a3130fc36d17d""]"
42347511,Chen G,"[""Chen Gang""]",1,"[""aff_be3cdaff59dd2dbe""]"
42347511,Chinen I,"[""Chinen Isabel""]",1,"[""aff_b52389e401a11078""]"
42347511,Ferreira R,"[""Ferreira Raissa L""]",1,"[""aff_d802cd1985d1e283""]"
42347511,Giron D,"[""Girón Daniel""]",2,"[""aff_0795be649c6b7425"", ""aff_534be2109fa6b205""]"
42347511,Gomez F,"[""Gómez Fernando D""]",2,"[""aff_0795be649c6b7425"", ""aff_534be2109fa6b205""]"
42347511,Henrique C,"[""Henrique Camila""]",1,"[""aff_d802cd1985d1e283""]"
42347511,Henrique I,"[""Henrique Izabella M""]",1,"[""aff_d802cd1985d1e283""]"
42347511,Luz D,"[""Luz Daniela""]",2,"[""aff_7f97c3e3ee25024f"", ""aff_d802cd1985d1e283""]"
42347511,Marques da Silva W,"[""Marques da Silva Wanderson""]",2,"[""aff_0795be649c6b7425"", ""aff_534be2109fa6b205""]"
42347511,Miliwebsky E,"[""Miliwebsky Elizabeth S""]",1,"[""aff_982a3130fc36d17d""]"
42347511,Piazza R,"[""Piazza Roxane M F""]",2,"[""aff_7f97c3e3ee25024f"", ""aff_d802cd1985d1e283""]"
42347511,Sacerdoti F,"[""Sacerdoti Flavia""]",2,"[""aff_0795be649c6b7425"", ""aff_534be2109fa6b205""]"
42347511,Sidhu S,"[""Sidhu Sachdev S""]",1,"[""aff_be3cdaff59dd2dbe""]"
42404802,Depino A,"[""Depino Amaicha""]",2,"[""aff_39e9696618ee188a"", ""aff_f39ddc6ac5eb1872""]"
42404802,Igaz L,"[""Igaz Lionel Muller""]",2,"[""aff_afc38922ae1d120b"", ""aff_e5f9c92d47206008""]"
42404802,Netti V,"[""Netti Vanina""]",2,"[""aff_5d7553c4e919cc25"", ""aff_e5f9c92d47206008""]"
42404802,Nieva G,"[""Nieva Gabriela""]",2,"[""aff_afc38922ae1d120b"", ""aff_e5f9c92d47206008""]"
42404802,Vassallu F,"[""Vassallu Florencia""]",2,"[""aff_afc38922ae1d120b"", ""aff_e5f9c92d47206008""]"
42570776,Alberquilla S,"[""Alberquilla Samuel""]",1,"[""aff_235ab606c50eadfb""]"
42570776,Merino-Serrais P,"[""Merino-Serrais Paula""]",1,"[""aff_e90bf6ee21d23ac6""]"
42570776,Moratalla R,"[""Moratalla Rosario""]",1,"[""aff_b311ef42c0f250ce""]"
42570776,Murer M,"[""Murer Mario Gustavo""]",1,"[""aff_6d9a8120b9939b41""]"
42570776,Salas-Prieto C,"[""Salas-Prieto Carlos""]",1,"[""aff_235ab606c50eadfb""]"
42576265,Blanco M,"[""Blanco Mailén""]",1,"[""aff_c2ac317d571d14d8""]"
42576265,Bortman G,"[""Bortman Guillermo""]",1,"[""aff_c2ac317d571d14d8""]"
42576265,Capurro C,"[""Capurro Claudia""]",2,"[""aff_4692ada1b2336e9a"", ""aff_5d7553c4e919cc25""]"
42576265,Di Giusto G,"[""Di Giusto Gisela""]",2,"[""aff_4692ada1b2336e9a"", ""aff_5d7553c4e919cc25""]"
42576265,Ferreyra R,"[""Ferreyra Raúl""]",1,"[""aff_c2ac317d571d14d8""]"
42576265,Fonseca S,"[""Fonseca Sebastián Raúl""]",1,"[""aff_c2ac317d571d14d8""]"
42576265,Piazza A,"[""Piazza Antonio""]",1,"[""aff_c2ac317d571d14d8""]"
42576265,Politi M,"[""Politi María Teresa""]",2,"[""aff_4692ada1b2336e9a"", ""aff_5d7553c4e919cc25""]"
42601945,Acurio J,"[""Acurio Jesenia""]",2,"[""aff_1b8e5f52e1fb48ea"", ""aff_45b1ee5fc7a61b61""]"
42601945,Burgos C,"[""Burgos Carlos Felipe""]",1,"[""aff_a909f722d42b3b63""]"
42601945,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_d975544b73c2a5f0"", ""aff_f854683b07196682""]"
42601945,Escudero C,"[""Escudero Carlos Alonso""]",2,"[""aff_1b8e5f52e1fb48ea"", ""aff_45b1ee5fc7a61b61""]"
42601945,Galaviz-Hernandez C,"[""Galaviz-Hernandez Carlos""]",1,"[""aff_3080499bd91d2a29""]"
42601945,Marchat L,"[""Marchat Laurence A""]",1,"[""aff_e100a8607f459396""]"
42601945,Reynoso M,"[""Reynoso Mariano""]",2,"[""aff_d975544b73c2a5f0"", ""aff_f854683b07196682""]"
42601945,Simental-Mendia L,"[""Simental-Mendía Luis E""]",1,"[""aff_1ee1a593793b00b3""]"
42601945,Sosa-Macias M,"[""Sosa-Macías Martha""]",1,"[""aff_3080499bd91d2a29""]"
42601945,Valenzuela-Torres P,"[""Valenzuela-Torres Perla""]",1,"[""aff_3080499bd91d2a29""]"
42611393,Dujovne N,"[""Dujovne Noelia""]",1,"[""aff_e914c85632115e81""]"
42611393,Garzon V,"[""Garzón Valeria F""]",1,"[""aff_3f8876a2ebc5c382""]"
42611393,Gomes Pio M,"[""Gomes Pio Mauricio""]",2,"[""aff_3f8876a2ebc5c382"", ""aff_818694892a796f8c""]"
42611393,Lazzati J,"[""Lazzati Juan M""]",1,"[""aff_d1a4041a82013473""]"
42611393,Marques da Silva W,"[""Marques da Silva Wanderson""]",2,"[""aff_314259d4a47e9112"", ""aff_3f8876a2ebc5c382""]"
42611393,Marti J,"[""Marti Jéssica López""]",1,"[""aff_140781061fdfbb79""]"
42611393,Rivolta C,"[""Rivolta Carina M""]",2,"[""aff_3f8876a2ebc5c382"", ""aff_818694892a796f8c""]"
42611393,Targovnik H,"[""Targovnik Héctor M""]",1,"[""aff_c222418a76a1e702""]"
42611393,Zappa J,"[""Zappa Jorge""]",1,"[""aff_fece55b74d394aa9""]"
42675027,Alexander A,"[""Alexander Ashley""]",1,"[""aff_060898f8edfee759""]"
42675027,Alford S,"[""Alford Susan""]",1,"[""aff_a8ac85e5f8ed5ec7""]"
42675027,Alzheimer's Association Innovation Roundtable,"[""""]",1,"[""aff_dcfdefc85004e71d""]"
42675027,Breithaupt A,"[""Breithaupt Andrew""]",1,"[""aff_4f0f1b688bc40b5e""]"
42675027,Bumaschny V,"[""Bumaschny Viviana F""]",1,"[""aff_a07345911164da0c""]"
42675027,Daniels A,"[""Daniels Aaron""]",1,"[""aff_da6a420d7e2533c4""]"
42675027,Daven M,"[""Daven Morgan""]",1,"[""aff_044d6005de17a336""]"
42675027,Deaner N,"[""Deaner Nicole""]",1,"[""aff_044d6005de17a336""]"
42675027,Dezzutti L,"[""Dezzutti Lisa""]",1,"[""aff_c08e50ac1ccd4145""]"
42675027,Naik A,"[""Naik Aanand D""]",1,"[""aff_c43b03a54555dacc""]"
42675027,Possin K,"[""Possin Katherine""]",1,"[""aff_887617d5e5c56af4""]"
42675027,Sabbagh M,"[""Sabbagh Marwan""]",1,"[""aff_f3c45d6d17776ed3""]"
