PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid,GeneID,Symbol,Description,TaxID,Organism,CommonName,GeneConcept
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
32205341,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
32259636,title,Gene,growth hormone,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
32259636,title,Gene,cPLA2alpha,Pla2g4a,18783,ncbi_gene,True,18783,Pla2g4a,"phospholipase A2, group IVA (cytosolic, calcium-dependent)",,Mus musculus,house mouse,PLA2G4A
32259636,title,Gene,COX,Cox4i1,12857,ncbi_gene,True,12857,Cox4i1,cytochrome c oxidase subunit 4I1,,Mus musculus,house mouse,COX4I1
32259636,abstract,Gene,growth hormone,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
32259636,abstract,Gene,GH,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
32259636,abstract,Gene,cPLA2alpha,Pla2g4a,18783,ncbi_gene,True,18783,Pla2g4a,"phospholipase A2, group IVA (cytosolic, calcium-dependent)",,Mus musculus,house mouse,PLA2G4A
32259636,abstract,Gene,COX1,COX1,17708,ncbi_gene,True,17708,COX1,cytochrome c oxidase subunit I,,Mus musculus,house mouse,COX1
32259636,abstract,Gene,COX2,COX2,17709,ncbi_gene,True,17709,COX2,cytochrome c oxidase subunit II,,Mus musculus,house mouse,COX2
32259636,abstract,Gene,GH,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
32259636,abstract,Gene,GH,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
32259636,abstract,Gene,cPLA2alpha,Pla2g4a,18783,ncbi_gene,True,18783,Pla2g4a,"phospholipase A2, group IVA (cytosolic, calcium-dependent)",,Mus musculus,house mouse,PLA2G4A
32259636,abstract,Gene,COX1,COX1,17708,ncbi_gene,True,17708,COX1,cytochrome c oxidase subunit I,,Mus musculus,house mouse,COX1
32259636,abstract,Gene,COX2,COX2,17709,ncbi_gene,True,17709,COX2,cytochrome c oxidase subunit II,,Mus musculus,house mouse,COX2
32259636,abstract,Gene,COX2,COX2,17709,ncbi_gene,True,17709,COX2,cytochrome c oxidase subunit II,,Mus musculus,house mouse,COX2
32259636,abstract,Gene,COX1,COX1,17708,ncbi_gene,True,17708,COX1,cytochrome c oxidase subunit I,,Mus musculus,house mouse,COX1
32259636,abstract,Gene,GH,Gh,14599,ncbi_gene,True,14599,Gh,growth hormone,,Mus musculus,house mouse,GH
27568555,title,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse,KCNA3
27568555,abstract,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse,KCNA3
27568555,abstract,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse,KCNA3
27568555,abstract,Gene,Kv1.3,Kcna3,16491,ncbi_gene,True,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",,Mus musculus,house mouse,KCNA3
27733175,title,Gene,CD80,CD80,941,ncbi_gene,True,941,CD80,CD80 molecule,,Homo sapiens,human,CD80
27733175,abstract,Gene,CD80,CD80,941,ncbi_gene,True,941,CD80,CD80 molecule,,Homo sapiens,human,CD80
27733175,abstract,Gene,B7-1,CD80,941,ncbi_gene,True,941,CD80,CD80 molecule,,Homo sapiens,human,CD80
27733175,abstract,Gene,CD80,CD80,941,ncbi_gene,True,941,CD80,CD80 molecule,,Homo sapiens,human,CD80
27733175,abstract,Gene,CD80,CD80,941,ncbi_gene,True,941,CD80,CD80 molecule,,Homo sapiens,human,CD80
28066234,title,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human,TARDBP
28066234,abstract,Gene,TAR DNA-binding protein 43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
28066234,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
28066234,abstract,Gene,TDP 43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human,TARDBP
28098409,title,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28098409,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human,TRPV4
28432141,abstract,Gene,mitogen-activated protein kinase,rl,3354888,ncbi_gene,True,3354888,rl,rolled,,Drosophila melanogaster,fruit fly,RL
28432141,abstract,Gene,mitogen-activated protein kinase,rl,3354888,ncbi_gene,True,3354888,rl,rolled,,Drosophila melanogaster,fruit fly,RL
28439227,title,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28439227,abstract,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28439227,abstract,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28439227,abstract,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28439227,abstract,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28439227,abstract,Gene,NF-kappa B,Nfkb1,18033,ncbi_gene,True,18033,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,Mus musculus,house mouse,NFKB1
28523190,title,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,urokinase-type Plasminogen Activator Receptor,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28523190,abstract,Gene,uPAR,PLAUR,5329,ncbi_gene,True,5329,PLAUR,"plasminogen activator, urokinase receptor",,Homo sapiens,human,PLAUR
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,lin28a,lin28a,394066,ncbi_gene,True,394066,lin28ab,lin-28 homolog Ab,,Danio rerio,zebrafish,LIN28AB
28710541,abstract,Gene,ascl1a,ascl1a,30466,ncbi_gene,True,30466,ascl1a,achaete-scute family bHLH transcription factor 1a,,Danio rerio,zebrafish,ASCL1A
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,glial fibrillary acidic protein,gfap,30646,ncbi_gene,True,30646,gfap,glial fibrillary acidic protein,,Danio rerio,zebrafish,GFAP
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28710541,abstract,Gene,P2RY1,p2ry1,100003922,ncbi_gene,True,100003922,p2ry1,purinergic receptor P2Y1,,Danio rerio,zebrafish,P2RY1
28718802,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
28718802,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
28718802,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
28718802,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
28888654,abstract,Gene,stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29068360,title,Gene,CD40 Ligand,CD40LG,959,ncbi_gene,True,959,CD40LG,CD40 ligand,,Homo sapiens,human,CD40LG
29068360,abstract,Gene,CD40 ligand,CD40LG,959,ncbi_gene,True,959,CD40LG,CD40 ligand,,Homo sapiens,human,CD40LG
29068360,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
29068360,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
29085903,abstract,Gene,brain-derived neurotrophic factor,Bdnf,24225,ncbi_gene,True,24225,Bdnf,brain-derived neurotrophic factor,,Rattus norvegicus,Norway rat,BDNF
29085903,abstract,Gene,BDNF,Bdnf,24225,ncbi_gene,True,24225,Bdnf,brain-derived neurotrophic factor,,Rattus norvegicus,Norway rat,BDNF
29085903,abstract,Gene,activity-regulated cytoskeletal-associated protein,Arc,54323,ncbi_gene,True,54323,Arc,activity-regulated cytoskeleton-associated protein,,Rattus norvegicus,Norway rat,ARC
29085903,abstract,Gene,Arc,Arc,54323,ncbi_gene,True,54323,Arc,activity-regulated cytoskeleton-associated protein,,Rattus norvegicus,Norway rat,ARC
29085903,abstract,Gene,Arc,Arc,54323,ncbi_gene,True,54323,Arc,activity-regulated cytoskeleton-associated protein,,Rattus norvegicus,Norway rat,ARC
29085903,abstract,Gene,BDNF,Bdnf,24225,ncbi_gene,True,24225,Bdnf,brain-derived neurotrophic factor,,Rattus norvegicus,Norway rat,BDNF
29085903,abstract,Gene,Arc,Arc,54323,ncbi_gene,True,54323,Arc,activity-regulated cytoskeleton-associated protein,,Rattus norvegicus,Norway rat,ARC
29085903,abstract,Gene,BDNF,Bdnf,24225,ncbi_gene,True,24225,Bdnf,brain-derived neurotrophic factor,,Rattus norvegicus,Norway rat,BDNF
29085903,abstract,Gene,Arc,Arc,54323,ncbi_gene,True,54323,Arc,activity-regulated cytoskeleton-associated protein,,Rattus norvegicus,Norway rat,ARC
29108637,title,Gene,aquaporin-3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,title,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29108637,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29243846,title,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,title,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True,308760,Rccd1,RCC1 domain containing 1,,Rattus norvegicus,Norway rat,RCCD1
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True,308760,Rccd1,RCC1 domain containing 1,,Rattus norvegicus,Norway rat,RCCD1
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True,308760,Rccd1,RCC1 domain containing 1,,Rattus norvegicus,Norway rat,RCCD1
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,SK3,Kcnn3,54263,ncbi_gene,True,54263,Kcnn3,potassium calcium-activated channel subfamily N member 3,,Rattus norvegicus,Norway rat,KCNN3
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,SK3,Kcnn3,54263,ncbi_gene,True,54263,Kcnn3,potassium calcium-activated channel subfamily N member 3,,Rattus norvegicus,Norway rat,KCNN3
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True,25386,Aqp2,aquaporin 2,,Rattus norvegicus,Norway rat,AQP2
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True,66026,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",,Rattus norvegicus,Norway rat,TRPV4
29394409,abstract,Gene,N-methyl-D-aspartate receptor,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True,66849,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2",,Mus musculus,house mouse,PPP1R2
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,parvalbumin,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True,66849,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2",,Mus musculus,house mouse,PPP1R2
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True,14281,Fos,"Fos proto-oncogene, AP-1 transcription factor subunit",,Mus musculus,house mouse,FOS
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True,66849,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2",,Mus musculus,house mouse,PPP1R2
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,somatostatin,Sst,20604,ncbi_gene,True,20604,Sst,somatostatin,,Mus musculus,house mouse,SST
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True,66849,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2",,Mus musculus,house mouse,PPP1R2
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse,GRIN1
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True,19293,Pvalb,parvalbumin,,Mus musculus,house mouse,PVALB
29483033,title,Gene,lactoferrin,LTF,280846,ncbi_gene,True,280846,LTF,lactotransferrin,,Bos taurus,domestic cattle,LTF
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,lactoferrin,LTF,280846,ncbi_gene,True,280846,LTF,lactotransferrin,,Bos taurus,domestic cattle,LTF
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29494356,abstract,Gene,caspase-8,Casp8,12370,ncbi_gene,True,12370,Casp8,caspase 8,,Mus musculus,house mouse,CASP8
29494356,abstract,Gene,caspase-9,Casp9,12371,ncbi_gene,True,12371,Casp9,caspase 9,,Mus musculus,house mouse,CASP9
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True,12367,Casp3,caspase 3,,Mus musculus,house mouse,CASP3
29494356,abstract,Gene,Bcl-2,Bcl2,12043,ncbi_gene,True,12043,Bcl2,B cell leukemia/lymphoma 2,,Mus musculus,house mouse,BCL2
29494356,abstract,Gene,poly(ADP-ribose) polymerase,Parp1,11545,ncbi_gene,True,11545,Parp1,"poly (ADP-ribose) polymerase family, member 1",,Mus musculus,house mouse,PARP1
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True,12367,Casp3,caspase 3,,Mus musculus,house mouse,CASP3
29494356,abstract,Gene,proliferating cell nuclear antigen,Pcna,18538,ncbi_gene,True,18538,Pcna,proliferating cell nuclear antigen,,Mus musculus,house mouse,PCNA
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True,12367,Casp3,caspase 3,,Mus musculus,house mouse,CASP3
29494356,abstract,Gene,TRAIL,Tnfsf10,22035,ncbi_gene,True,22035,Tnfsf10,"tumor necrosis factor (ligand) superfamily, member 10",,Mus musculus,house mouse,TNFSF10
29494356,abstract,Gene,Bcl-2,Bcl2,12043,ncbi_gene,True,12043,Bcl2,B cell leukemia/lymphoma 2,,Mus musculus,house mouse,BCL2
29567477,title,Gene,aquaporin-3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,title,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
29567477,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True,366,AQP9,aquaporin 9,,Homo sapiens,human,AQP9
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True,366,AQP9,aquaporin 9,,Homo sapiens,human,AQP9
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
29669277,title,Gene,Tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,title,Gene,Tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,microtubule-associated protein tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
